设备ID,风机ID,风场ID,记录时间,轮毂额定转速设定值,轮毂最大转速设定值,变桨启动位置设定值,叶片待机位置设定值,叶片1限位位置设定值,叶片2限位位置设定值,叶片3限位位置设定值,叶片工作位置设定值,风向偏置设定值,通风机启动温度设定值,风机功率限制设定值,功率因数设定值,转动模式速度设定值,主轴承油脂泵启动时间间隔,主轴承油脂泵运行周期,偏航轴承油脂泵运行时间间隔,偏航轴承油脂泵运行周期,变桨轴承油脂泵运行时间间隔,变桨轴承油脂泵运行周期,变桨齿轮油脂泵启动间隔时间,PN表格选择,风机软件版本号,总发出的有功电量,总吸收的有功电量,总发出的无功电量,总吸收的无功电量,叶片1总变桨角度,叶片2总变桨角度,叶片3总变桨角度,总解缆转数,总轮毂转动圈数,总偏航次数,系统时间,采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,变桨电机1功率估算,变桨电机2功率估算,变桨电机3功率估算,风机当前状态值,轮毂当前状态值,偏航状态值,偏航要求值,变频器控制状态,无功功率控制状态,变频器状态,IO1,IO2,IO3,IO4,IO5,IO6,IO7,IO8,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,PLC_1,PLC_2,PLC_3,PLC_4,PLC_5,PLC_6,PLC_7,PLC_8,PLC_9,PLC_10,PLC_11,PLC_12,PLC_13,PLC_14,PLC_15,PLC_16,PLC_17,PLC_18,PLC_19,PLC_20,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,PLC_30,5秒标志位,10秒标志位,30秒标志位,60秒标志位,5分钟标志位,10分钟标志位,30分钟标志位,60分钟标志位 
102,2,1,2019-09-01 00:06:19,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689724,32438,10.01,36,0.02,0.02,0.01,55.29,55.19,55.29,10.12,7.2,-0.02,-0.01,0.7,163.9,3.1,235,1,1,254,671,254,0,263,9.89,385,250,37.8,37.6,0.2,2.6,0,2067.6,0,16.83,22.5,38.2,38.2,36.8,38.3,37.9,37.6,64,52.4,60.3,58.2,30.7,35.5,31.2,30.8,35,35,35,0.65,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:20,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689725,32448,9.96,90,0.02,0.02,0.01,55.45,55.29,55.27,10.11,8.5,0.02,0.06,0.7,163.7,5.7,234,1,1,252,671,248,0,244,9.8,376,249,37.8,37.5,0.2,2.6,0,2067.6,0,16.83,22.5,39.2,38.2,36.8,37.8,37.9,37.6,64,52.4,60.3,58.2,30.8,35.6,31.2,30.8,35,35,35,0.65,-0.7,0,0.8,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:21,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689726,32458,9.97,144,0.02,0.02,0.01,55.56,55.36,55.31,10.06,11.1,-0.02,-0.06,0.7,163.8,6,233,1,1,256,672,255,0,257,9.9,378,249,38,37.4,0.2,2.6,0,2067.6,0,16.83,22.5,39.5,38.2,36.7,38.1,37.8,37.6,64,52.4,60.3,58.2,30.7,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:22,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689727,32468,9.99,198,0.02,0.02,0.01,55.48,55.32,55.41,10.12,13.4,0,0.03,0.7,163.7,5.2,232,1,1,253,672,254,0,254,9.9,382,249,37.8,37.3,0.2,2.6,0,2067.6,0,16.83,22.5,40.4,38.2,36.7,37.3,37.8,37.6,64,52.4,60.3,58.2,30.8,35.6,31.2,30.8,35,35,35,0.65,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:23,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689728,32478,10,252,0.02,0.02,0.01,55.51,55.34,55.33,10.1,15.1,-0.01,0,0.7,163.7,3.7,231,1,1,259,671,251,0,264,10.02,390,249,38,37.6,0.2,2.6,0,2067.6,0,16.83,22.5,40.7,38.2,36.8,37.7,37.9,37.5,64,52.4,60.3,58.2,30.8,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:24,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689729,32488,10.06,306,0.02,0.02,0.01,55.55,55.36,55.42,10.15,15.8,0.04,-0.01,0.7,163.7,4.4,231,1,1,253,672,255,0,258,9.92,381,249,37.7,37.4,0.2,2.6,0,2067.6,0,16.83,22.5,39.7,38.2,36.8,39.1,37.9,37.6,64.1,52.4,60.3,58.2,30.8,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:25,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689730,32498,10.03,358,0.02,0.02,0.01,55.58,55.43,55.54,10.17,16.4,-0.03,-0.01,0.7,163.7,4.7,230,1,1,260,672,259,0,265,10.05,386,251,37.8,37.4,0.2,2.6,0,2067.6,0,16.83,22.5,41.5,38.2,36.8,38.6,37.9,37.5,64.1,52.4,60.3,58.2,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:26,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689731,32508,10.06,52,0.02,0.02,0.01,55.58,55.39,55.48,10.14,17.6,0.05,0.07,0.7,163.6,4.4,230,1,1,255,671,257,0,260,9.94,386,251,38,37.7,0.2,2.6,0,2067.6,0,16.83,22.5,41.5,38.2,36.8,39.6,37.9,37.5,64.1,52.4,60.3,58.2,30.7,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:27,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689732,32518,10.06,106,0.01,0.02,0.01,55.62,55.4,55.44,10.19,16.1,-0.07,-0.08,0.7,163.6,4.6,230,1,1,256,671,259,0,264,10.06,386,253,38.1,37.7,0.2,2.6,0,2067.6,0,16.83,22.5,41.2,38.2,36.7,40,37.9,37.5,64.1,52.4,60.3,58.2,30.8,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:28,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689733,32528,10.13,160,0.01,0.02,0.01,55.68,55.53,55.58,10.26,14.6,0.07,0.09,0.7,163.3,5.5,230,1,1,257,672,252,0,255,10.05,381,254,37.8,37.4,0.2,2.6,0,2067.6,0,16.83,22.5,41.7,38.2,36.7,39.8,37.9,37.5,64,52.4,60.3,58.1,30.8,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:29,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689734,32538,10.18,214,0.01,0.02,0.01,55.66,55.47,55.48,10.2,15.1,-0.07,-0.01,0.7,163.5,4.6,229,1,1,257,671,264,0,259,10.18,386,256,37.8,37.5,0.2,2.6,0,2067.6,0,16.83,22.5,39.9,38.1,36.7,40.7,38,37.5,64,52.4,60.3,58.2,30.8,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:30,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689735,32548,10.24,268,0.01,0.02,0.01,55.57,55.43,55.47,10.36,14.9,0.06,0.03,0.7,163.5,5.9,229,1,1,269,671,265,0,274,10.14,402,258,37.7,37.5,0.2,2.6,0,2067.6,0,16.83,22.5,38.7,38.2,36.7,40.7,38,37.5,64.1,52.4,60.3,58.2,30.8,35.5,31.2,30.8,35,35,35,0.651,-0.8,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,30,29,39,42,41,35,35,36,36,True,True,True,False,False,False,False,False,
102,2,1,2019-09-01 00:06:31,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689736,32558,10.28,322,0.01,0.02,0.01,55.62,55.47,55.51,10.41,15.3,-0.03,0.03,0.7,163.4,5.4,229,1,1,271,672,279,0,284,10.34,405,260,37.9,37.8,0.2,2.6,0,2067.6,0,16.83,22.5,40.4,38.1,36.7,39.9,38,37.5,64.1,52.4,60.3,58.2,30.8,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:32,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689737,32568,10.3,14,0.01,0.02,0.01,55.73,55.52,55.55,10.37,15.6,0.02,0.04,0.7,163.3,6.3,228,1,1,270,672,275,0,283,10.33,400,262,37.9,37.5,0.2,2.6,0,2067.6,0,16.83,22.5,39.3,38.1,36.7,39.6,37.9,37.6,64,52.4,60.3,58.2,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:33,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689738,32578,10.33,68,0.01,0.02,0.01,55.68,55.48,55.48,10.44,16.1,-0.03,-0.03,0.7,163.2,6.4,228,1,1,276,671,281,0,290,10.3,403,265,38,37.6,0.2,2.6,0,2067.6,0,16.83,22.5,39.4,38.2,36.7,39.2,37.9,37.6,64.1,52.4,60.3,58.2,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:34,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689739,32588,10.39,122,0.01,0.02,0.01,55.66,55.47,55.52,10.49,15.6,0.03,0.06,0.7,163.2,7.3,228,1,1,275,671,290,0,292,10.26,401,267,37.8,37.5,0.2,2.6,0,2067.6,0,16.83,22.5,40,38.1,36.7,38.1,37.9,37.6,64,52.4,60.3,58.2,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:35,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689740,32598,10.46,180,0.01,0.02,0.01,55.67,55.53,55.5,10.55,12.9,-0.05,0.01,0.7,163.2,6.5,228,1,1,281,672,283,0,297,10.28,414,269,37.7,37.8,0.2,2.6,0,2067.6,0,16.83,22.5,39.6,38.2,36.7,37.9,37.9,37.6,64,52.4,60.3,58.2,30.7,35.6,31.2,30.8,35,35,35,0.65,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:36,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689741,32608,10.5,252,0.01,0.02,0.01,55.63,55.52,55.51,10.6,12.6,0.02,0.01,0.7,163.2,6.9,228,1,1,285,672,297,0,302,10.51,404,272,37.8,37.6,0.2,2.6,0,2067.6,0,16.83,22.5,40.1,38.2,36.7,37.6,37.8,37.6,64,52.4,60.3,58.2,30.7,35.6,31.2,30.8,35,35,35,0.65,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:37,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689742,32618,10.51,322,0.01,0.02,0.01,55.59,55.44,55.5,10.6,12.4,0.03,0.07,0.7,163,6.2,228,1,1,286,672,294,0,305,10.55,429,273,38,37.7,0.2,2.6,0,2067.6,0,16.83,22.5,41.6,38.2,36.7,36.7,37.8,37.5,64,52.4,60.3,58.2,30.8,35.6,31.2,30.8,35,35,35,0.65,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:38,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689743,32628,10.52,34,0.01,0.02,0.01,55.74,55.52,55.54,10.62,12.2,-0.09,0.01,0.7,162.9,6.2,228,1,1,288,672,299,0,303,10.45,433,276,37.9,37.5,0.2,2.6,0,2067.6,0,16.83,22.5,40.9,38.2,36.7,38,37.9,37.6,64,52.4,60.3,58.2,30.7,35.6,31.2,30.8,35,35,35,0.65,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:39,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689744,32638,10.55,106,0.01,0.02,0.01,55.66,55.53,55.52,10.71,11.5,0.04,0.01,0.7,162.9,6.4,228,1,1,286,671,303,0,297,10.51,425,277,38.1,37.6,0.2,2.7,0,2067.6,0,16.83,22.5,40.3,38.2,36.7,38.7,37.9,37.6,64,52.4,60.3,58.2,30.6,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:40,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689745,32648,10.57,178,0.01,0.02,0.01,55.6,55.44,55.44,10.63,11.7,-0.02,0.03,0.7,163,5.2,228,1,1,290,671,296,0,301,10.53,427,279,38.2,37.6,0.2,2.6,0,2067.6,0,16.83,22.5,41.3,38.2,36.7,39.2,37.9,37.6,64,52.4,60.3,58.2,30.7,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,29,29,29,39,42,41,35,35,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:41,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689746,32658,10.6,250,0.01,0.02,0.01,55.68,55.47,55.48,10.66,12.1,-0.01,0,0.7,163,5.2,227,1,1,290,671,306,0,312,10.59,428,278,38,37.8,0.2,2.6,0,2067.6,0,16.83,22.5,40.8,38.2,36.7,40,37.9,37.6,64,52.4,60.3,58.2,30.7,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:42,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689747,32668,10.6,320,0.01,0.02,0.01,55.58,55.47,55.5,10.72,12.6,0.02,0,0.7,163,5.7,227,1,1,290,675,313,0,315,10.58,429,280,38.1,37.7,0.2,2.6,0,2067.6,0,16.83,22.5,41.3,38.2,36.7,39.7,37.9,37.6,64,52.4,60.3,58.2,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:43,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689748,32678,10.58,32,0.01,0.02,0.01,55.59,55.41,55.51,10.72,12.7,0.03,0.04,0.7,162.8,5.1,227,1,1,293,671,299,0,305,10.5,420,279,37.9,37.4,0.2,2.6,0,2067.6,0,16.83,22.5,41.2,38.2,36.6,39.9,37.9,37.5,64,52.4,60.3,58.1,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:44,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689749,32688,10.53,104,0.01,0.02,0.01,55.51,55.38,55.4,10.64,13.9,-0.07,-0.02,0.7,162.6,5.5,227,1,1,287,671,298,0,305,10.6,437,279,38,37.7,0.2,2.6,0,2067.6,0,16.83,22.5,39,38.1,36.6,41,38,37.5,64,52.4,60.3,58.1,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:45,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689750,32698,10.53,176,0.01,0.02,0.01,55.53,55.35,55.46,10.65,16.1,0.06,-0.02,0.7,162.6,5,226,1,1,290,671,306,0,310,10.56,427,278,38,37.5,0.2,2.7,0,2067.6,0,16.83,22.5,39.4,38.2,36.6,40.2,38,37.6,64,52.4,60.3,58.1,30.7,35.6,31.2,30.8,35,35,35,0.651,0,-0.9,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,30,29,39,42,41,35,35,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:46,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689751,32709,10.53,254,0.01,0.02,0.01,55.52,55.35,55.43,10.61,16.6,-0.08,0.02,0.7,162.6,4.9,225,1,1,286,672,295,0,308,10.58,429,277,38.3,37.8,0.2,2.6,0,2067.6,0,16.83,22.5,40.3,38.2,36.7,39.7,38,37.6,64,52.4,60.3,58.1,30.7,35.5,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:06:47,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301750,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094450,115689752,32719,10.57,326,0.01,0.02,0.01,55.56,55.46,55.48,10.65,17,0.05,-0.04,0.7,162.8,5.2,225,1,1,290,672,295,0,306,10.49,418,277,38.4,37.9,0.2,2.7,0,2067.6,0,16.83,22.4,41,38.2,36.7,38.9,37.9,37.6,64,52.4,60.3,58.1,30.7,35.6,31.2,30.8,35,35,35,0.651,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,29,29,29,39,42,41,35,35,36,36,False,False,False,False,False,False,False,False,
